Ticker,Market Cap,Outstanding,Float,Insider Own,Insider Trans,Inst Own,Inst Trans,Short Float,Short Ratio,Avg Volume,Price,Change %,Volume,datetime
NNET,112440000000.0,322180000.0,319360000.0,0.10310000000000001,-0.0489,0.8067,-0.0085,2.56%,2.17,3770000.0,315.78,-4.55%,3022892.0,2026-08-14 22:04:43
EENB,111190000000.0,2180000000.0,2180000000.0,0.0017000000000000001,0.0,0.5024000000000001,-0.0226,1.43%,7.0,4450000.0,50.91,-0.74%,9939910.0,2026-08-14 22:04:43
BBNY,110760000000.0,678500000.0,676650000.0,0.0027,-0.0418,0.8648,-0.014499999999999999,1.23%,2.25,3720000.0,163.24,0.61%,1924588.0,2026-08-14 22:04:43
AABNB,110210000000.0,420000000.0,404510000.0,0.3139,-0.030699999999999998,0.5972999999999999,-0.0345,3.19%,3.11,4160000.0,184.06,-0.58%,3762179.0,2026-08-14 22:04:43
MMO,109700000000.0,1670000000.0,1670000000.0,0.0015,-0.0141,0.6503,-0.006500000000000001,3.05%,6.02,8430000.0,65.7,0.95%,6245611.0,2026-08-14 22:04:43
BBP,109530000000.0,2590000000.0,2580000000.0,0.0001,0.0,0.13849999999999998,0.0,0.36%,1.04,8930000.0,42.53,-0.70%,6481797.0,2026-08-14 22:04:43
EEQIX,108750000000.0,98670000.0,98370000.0,0.0031,-0.128,0.9813,0.0053,1.94%,3.16,603030.0,1102.1,2.64%,468739.0,2026-08-14 22:04:43
AADP,108440000000.0,397800000.0,396350000.0,0.0023,-0.0014000000000000002,0.8926000000000001,-0.006500000000000001,3.32%,4.92,2670000.0,272.96,-1.18%,1457365.0,2026-08-14 22:04:43
AACN,108250000000.0,611860000.0,610520000.0,0.0023,-0.0108,0.8378,-0.0131,5.40%,3.87,8510000.0,176.89,-0.90%,6290948.0,2026-08-14 22:04:43
BBN,107510000000.0,2230000000.0,1950000000.0,0.20379999999999998,0.0,0.5503,-0.0318,0.97%,4.54,4190000.0000000005,43.85,-2.79%,5523283.0,2026-08-14 22:04:43
GGD,107080000000.0,270560000.0,268790000.0,0.006500000000000001,-0.1184,0.8704000000000001,-0.0194,0.91%,2.08,1170000.0,395.78,0.72%,472290.0,2026-08-14 22:04:43
SSO,106750000000.0,1150000000.0,1150000000.0,0.0013,-0.0342,0.711,-0.0045000000000000005,3.17%,6.19,5870000.0,92.8,0.01%,4185060.0,2026-08-14 22:04:43
IIBN,106710000000.0,3590000000.0,3580000000.0,0.0011,-0.049400000000000006,0.1623,-0.2189,0.50%,2.57,6990000.0,29.74,0.88%,5051760.0,2026-08-14 22:04:43
TTT,105660000000.0,220300000.0,219450000.0,0.0026,-0.1549,0.8818,-0.0089,1.42%,2.37,1310000.0,480.2,0.53%,553169.0,2026-08-14 22:04:43
SSPOT,105580000000.0,205580000.0,151300000.0,0.2651,-0.0032,0.6585,-0.0199,4.27%,3.2,2020000.0,512.82,2.93%,1365423.0,2026-08-14 22:04:43
AAPP,105560000000.0,305080000.0,266899999.99999997,0.2024,-0.011200000000000002,0.6666,-0.0928,4.46%,1.98,6020000.0,315.44,0.89%,5260639.0,2026-08-14 22:04:43
AADBE,104950000000.0,399000000.0,396660000.0,0.0021,-0.0748,0.8479000000000001,-0.033,4.88%,2.98,6480000.0,264.02,-2.39%,2874029.0,2026-08-14 22:04:43
SSNY,104210000000.0,2430000000.0,2380000000.0,0.0,,0.0843,-0.013000000000000001,0.43%,3.03,3360000.0,43.72,-0.14%,2719062.0,2026-08-14 22:04:43
PPWR,103100000000.0,150270000.0,148940000.0,0.009399999999999999,-0.1017,0.9087000000000001,-0.0169,2.08%,2.52,1230000.0,685.78,1.93%,694340.0,2026-08-14 22:04:43
PPNC,102520000000.0,399470000.0,397530000.0,0.0034999999999999996,-0.0782,0.8484,-0.0207,1.81%,3.6,2000000.0,256.97,0.69%,785270.0,2026-08-14 22:04:43
KKKR,102340000000.0,897780000.0,691390000.0,0.2298,-0.1412,0.6097,-0.005699999999999999,2.06%,3.08,4620000.0,114.01,-1.12%,5838531.0,2026-08-14 22:04:43
UUSB,101930000000.0,1560000000.0,1550000000.0,0.0023,-0.0361,0.8247,-0.0003,1.72%,3.17,8430000.0,65.42,0.38%,4690025.0,2026-08-14 22:04:43
MMCK,101320000000.0,116590000.0,116530000.0,0.0005,-0.36920000000000003,0.9135,-0.016200000000000003,3.10%,3.18,1130000.0,869.0,1.44%,614204.0,2026-08-14 22:04:43
IING,100410000000.0,2860000000.0,2810000000.0,0.0001,0.0,0.0466,-0.5763,0.04%,0.37,3230000.0,35.7,0.28%,1128217.0,2026-08-14 22:04:43
CCEG,100090000000.0,355000000.0,331220000.0,0.0652,0.0001,0.7720999999999999,0.0199,3.15%,2.93,3560000.0,282.5,1.39%,2019611.0,2026-08-14 22:04:43
MMPC,99810000000.0,283000000.0,279960000.0,0.0031,-0.020099999999999996,0.8037000000000001,-0.020099999999999996,2.42%,2.91,2330000.0,355.42,-0.27%,2187529.0,2026-08-14 22:04:43
GGSK,99210000000.0,2020000000.0,2000000000.0,0.0001,0.0,0.1877,-0.1207,0.72%,3.67,3960000.0,49.52,-1.84%,3722668.0,2026-08-14 22:04:43
CCNQ,98890000000.0,2069999999.9999998,2009999999.9999998,0.024300000000000002,0.0,0.7874,0.0527,2.41%,5.98,8109999.999999999,47.97,0.78%,8006864.0,2026-08-14 22:04:43
VVLO,98380000000.0,287930000.0,286770000.0,0.004,-0.0264,0.8858,0.0143,3.17%,3.05,2990000.0,341.67,-0.36%,1916598.0,2026-08-14 22:04:43
EEQNR,97470000000.0,2500000000.0,2390000000.0,0.0,,0.0716,-0.015700000000000002,0.82%,5.2,3750000.0,40.77,0.57%,2054911.0,2026-08-14 22:04:43
CCME,97010000000.0,359270000.0,354550000.0,0.013999999999999999,-0.0104,0.8672,-0.0178,1.75%,1.91,3250000.0,269.8,0.97%,1717073.0,2026-08-14 22:04:43
DDUK,96620000000.0,780000000.0,778640000.0,0.0014000000000000002,-0.0361,0.7045999999999999,-0.0016,2.11%,4.17,3940000.0,123.92,-0.46%,4124841.0,2026-08-14 22:04:43
FFCX,95480000000.0,1440000000.0,1430000000.0,0.005600000000000001,-0.014199999999999999,0.895,-0.020499999999999997,1.95%,1.98,14050000.0,66.49,-0.51%,8197366.0,2026-08-14 22:04:43
AAEM,95000000000.0,509480000.0,507090000.0,0.004699999999999999,0.0,0.6594,-0.005600000000000001,0.88%,1.6,2790000.0,186.46,3.38%,2901155.0,2026-08-14 22:04:43
BBCS,94730000000.0,3380000000.0,3370000000.0,0.0004,0.0,0.0909,0.2792,0.22%,1.49,4950000.0,28.14,0.18%,2114470.0,2026-08-14 22:04:43
IINTU,94550000000.0,274270000.0,267550000.0,0.0219,-0.0001,0.8556999999999999,-0.0259,4.54%,2.24,5420000.0,345.66,-3.53%,3225927.0,2026-08-14 22:04:43
MMMM,94200000000.0,515720000.0,515280000.0,0.0009,-0.051100000000000007,0.7674,0.0011,1.93%,2.67,3720000.0,182.65,0.00%,2644584.0,2026-08-14 22:04:43
DDASH,94040000000.0,408930000.0,370570000.0,0.1448,-0.0073,0.7993000000000001,-0.013000000000000001,4.88%,3.9,4630000.0,217.02,0.35%,2626213.0,2026-08-14 22:04:43
MMELI,93510000000.0,50700000.0,47010000.0,0.0727,0.0002,0.7651,0.054299999999999994,1.72%,1.7,475390.0,1844.58,0.89%,269800.0,2026-08-14 22:04:43
PPSX,93220000000.0,399020000.0,398550000.0,0.0012,-0.32549999999999996,0.8105,-0.0537,1.85%,2.86,2580000.0,233.61,0.43%,2653594.0,2026-08-14 22:04:43
JJCI,93070000000.0,605740000.0,603790000.0,0.0032,-0.0592,0.9312999999999999,-0.037200000000000004,1.82%,2.66,4120000.0,153.64,1.45%,2245216.0,2026-08-14 22:04:43
MMAR,93020000000.0,261800000.0,207430000.0,0.2045,-0.0019,0.6249,-0.0862,2.22%,2.87,1600000.0,356.72,1.19%,880514.0,2026-08-14 22:04:43
CCSX,92920000000.0,1850000000.0,1850000000.0,0.0016,-0.0791,0.7968000000000001,0.0011,1.97%,2.85,12770000.0,50.16,0.04%,5625522.0,2026-08-14 22:04:43
CCMCSA,92900000000.0,3540000000.0,3510000000.0,0.0105,-0.0001,0.8841,-0.0034000000000000002,2.07%,2.06,35180000.0,26.18,0.00%,20006867.0,2026-08-14 22:04:43
WWMB,91980000000.0,1220000000.0,1220000000.0,0.005,-0.0199,0.8934000000000001,-0.0083,2.18%,3.79,6980000.0,75.2,2.96%,6040767.0,2026-08-14 22:04:43
DDDOG,91730000000.0,334440000.0,327750000.0,0.0872,-0.0802,0.8144,0.010700000000000001,3.58%,2.2,5330000.0,255.46,1.28%,4421604.0,2026-08-14 22:04:43
MMNST,91720000000.0,1960000000.0,1390000000.0,0.29109999999999997,-0.0003,0.6718000000000001,0.0060999999999999995,2.64%,3.2,11470000.0,46.82,0.30%,7929451.0,2026-08-14 22:04:43
EEMR,91020000000.0,557800000.0,556210000.0,0.0029,-0.0207,0.8393999999999999,0.0008,2.23%,4.32,2880000.0,163.17,-0.63%,2144437.0,2026-08-14 22:04:43
LLYG,90100000000.0,14540000000.0,14510000000.0,0.0,,0.036699999999999997,0.0,0.01%,0.08,20840000.0,6.21,0.16%,5368199.0,2026-08-14 22:04:43
WWM,89760000000.0,399970000.0,398750000.0,0.0024,-0.0565,0.8484,-0.0018,1.55%,2.85,2170000.0,224.55,0.15%,1524764.0,2026-08-14 22:04:43
MMRSH,89630000000.0,477920000.0,476700000.0,0.0011,-0.1114,0.9279999999999999,0.010700000000000001,1.57%,2.83,2650000.0,187.82,-0.46%,1113286.0,2026-08-14 22:04:43
CCDNS,89450000000.0,275390000.0,274190000.0,0.0044,-0.1394,0.8787999999999999,0.0060999999999999995,2.22%,2.57,2380000.0,324.82,0.32%,2567706.0,2026-08-14 22:04:43
BBAM,88970000000.0,1640000000.0,330230000.0,0.7984,0.0,0.2143,-0.01,5.89%,6.96,2790000.0,54.31,-2.77%,2859405.0,2026-08-14 22:04:43
UUPS,88910000000.0,850780000.0,749190000.0,0.11939999999999999,0.0,0.635,0.0098,3.18%,4.44,5360000.0,104.5,-0.99%,4231676.0,2026-08-14 22:04:43
HHCA,87610000000.0,217960000.0,146400000.0,0.32380000000000003,-0.0,0.6239,-0.015700000000000002,4.14%,3.67,1650000.0,404.68,-1.71%,936734.0,2026-08-14 22:04:43
SSHW,87170000000.0,242800000.0,227300000.0,0.0637,-0.0007000000000000001,0.8304,-0.0213,2.77%,2.66,2370000.0,359.1,-0.68%,1123674.0,2026-08-14 22:04:43
AASX,86940000000.0,2200000000.0,2200000000.0,0.0001,-0.7772,0.0766,0.1106,0.51%,1.04,10750000.0,39.54,-0.25%,5105895.0,2026-08-14 22:04:43
CCMI,86900000000.0,137660000.0,137210000.0,0.0033,-0.0633,0.8674,-0.0083,1.86%,2.47,1040000.0,631.26,-0.06%,577442.0,2026-08-14 22:04:43
IICE,86860000000.0,561000000.0,557980000.0,0.0060999999999999995,-0.09880000000000001,0.927,-0.0069,1.42%,1.74,4550000.0,154.73,-0.33%,1633974.0,2026-08-14 22:04:43
EELV,86820000000.0,216840000.0,216250000.0,0.0029,0.0023,0.9394,-0.0044,2.58%,3.58,1560000.0,400.32,0.53%,731515.0,2026-08-14 22:04:43
HHOOD,85920000000.0,790000000.0,760140000.0,0.1545,-0.0043,0.6355,-0.011899999999999999,4.36%,1.27,26080000.0,95.56,-3.83%,13981477.0,2026-08-14 22:04:43
EEPD,84000000000.0,2160000000.0,1440000000.0,0.3335,0.0,0.24559999999999998,-0.0022,1.20%,5.28,3260000.0,38.9,2.31%,7379246.0,2026-08-14 22:04:43
MMCO,84000000000.0,173180000.0,172980000.0,0.0013,-0.0874,0.9398000000000001,-0.026600000000000002,1.77%,3.15,975310.0,484.96,-0.71%,517848.0,2026-08-14 22:04:43
NNOC,83230000000.0,142060000.0,141740000.0,0.0023,-0.0252,0.816,-0.0016,1.63%,2.43,949410.0,585.87,1.94%,599215.0,2026-08-14 22:04:43
CCVNA,83180000000.0,718980000.0,667130000.0,0.0733,-0.005600000000000001,0.9971,-0.0095,10.68%,6.67,10680000.0,75.59,2.56%,5469687.0,2026-08-14 22:04:43
AAPO,83120000000.0,575970000.0,422280000.0,0.2849,-0.0003,0.6459,0.006999999999999999,5.55%,5.64,4150000.0000000005,140.76,-1.96%,2559328.0,2026-08-14 22:04:43
IITW,82820000000.0,284800000.0,283730000.0,0.0038,0.0007000000000000001,0.872,0.0,3.14%,6.28,1420000.0,290.81,-0.06%,1403920.0,2026-08-14 22:04:43
RREGN,82720000000.0,101600000.0,99090000.0,0.0375,-0.0009,0.8773000000000001,-0.0092,3.42%,3.35,1010000.0,803.48,-0.31%,425595.0,2026-08-14 22:04:43
CCP,82190000000.0,882000000.0,878460000.0,0.0007000000000000001,0.0,0.7243,-0.031400000000000004,2.07%,6.45,2820000.0,93.5,-0.45%,2714824.0,2026-08-14 22:04:43
AAMT,81810000000.0,465960000.0,465100000.0,0.0019,-0.11869999999999999,0.9433,-0.0144,1.63%,2.33,3260000.0,175.58,0.80%,1853031.0,2026-08-14 22:04:43
RRCL,81800000000.0,267450000.0,250740000.0,0.06509999999999999,-0.0913,0.8672,-0.0059,4.67%,4.51,2590000.0,305.0,-1.57%,1424383.0,2026-08-14 22:04:43
NNGG,81480000000.0,1010000000.0,1010000000.0,0.0,,0.0639,-0.867,0.07%,0.65,1170000.0,81.05,-0.18%,599629.0,2026-08-14 22:04:43
MMDLZ,81190000000.0,1280000000.0,1270000000.0,0.0023,-0.0,0.8653,-0.0045000000000000005,2.59%,3.64,9030000.0,63.61,0.13%,4075621.0,2026-08-14 22:04:43
SSNPS,80710000000.0,191440000.0,182530000.0,0.0467,-0.002,0.8527,-0.024300000000000002,2.87%,2.65,1980000.0,421.5,2.37%,1242791.0,2026-08-14 22:04:43
SSBS,80650000000.0,17530000000.0,17530000000.0,0.0,,0.0222,-0.24960000000000002,0.14%,3.62,6670000.0,4.6,-1.71%,12817091.0,2026-08-14 22:04:43
EE,80550000000.0,1460000000.0,1460000000.0,0.0,,0.0177,-0.0037,0.09%,3.34,408850.0,55.28,0.91%,343043.0,2026-08-14 22:04:43
CCTAS,79840000000.0,400150000.0,342400000.0,0.1444,-0.0003,0.6724,-0.0172,3.32%,4.94,2300000.0,199.52,-0.59%,1612774.0,2026-08-14 22:04:43
SSLB,79800000000.0,1480000000.0,1480000000.0,0.0039000000000000003,-0.0268,0.9235,0.052000000000000005,3.78%,4.01,13950000.0,53.77,3.28%,9942303.0,2026-08-14 22:04:43
NNTES,79690000000.0,636920000.0,636730000.0,0.0003,-0.049699999999999994,0.09609999999999999,-0.2915,0.40%,2.52,1010000.0,125.12,2.01%,1062287.0,2026-08-14 22:04:43
FFDX,79170000000.0,240000000.0,216090000.0,0.0866,-0.0027,0.8195999999999999,0.006500000000000001,2.35%,2.61,1950000.0,334.64,-1.39%,1314899.0,2026-08-14 22:04:43
RROST,78710000000.0,321040000.0,313810000.0,0.0217,-0.0068000000000000005,0.9423999999999999,0.0216,3.10%,3.28,2970000.0,245.36,0.16%,1933730.0,2026-08-14 22:04:43
HHPE,77740000000.0,1320000000.0,1320000000.0,0.0042,-0.1209,0.9159999999999999,-0.0052,4.94%,2.46,26490000.0,58.71,-1.86%,11736900.0,2026-08-14 22:04:43
SSU,77720000000.0,1180000000.0,1180000000.0,0.0003,0.0,0.7101000000000001,-0.0074,1.12%,2.87,4620000.0,65.82,0.60%,2992271.0,2026-08-14 22:04:43
EECL,77400000000.0,280330000.0,250800000.0,0.1054,-0.0015,0.8195999999999999,-0.0187,1.23%,2.0,1550000.0,276.11,-0.05%,767284.0,2026-08-14 22:04:43
TTRV,77250000000.0,208600000.0,207510000.0,0.0051,-0.13119999999999998,0.8931999999999999,-0.0278,3.59%,3.81,1950000.0,370.36,0.10%,1222010.0,2026-08-14 22:04:43
MMSI,77200000000.0,165500000.0,164810000.0,0.0040999999999999995,-0.21960000000000002,0.8967,-0.0029,2.36%,3.68,1060000.0,466.51,0.32%,833923.0,2026-08-14 22:04:43
CCNI,76620000000.0,604900000.0,603700000.0,0.0007000000000000001,0.0,0.6907,-0.0149,0.77%,2.95,1580000.0,126.84,-0.67%,589370.0,2026-08-14 22:04:43
GGM,76140000000.0,901660000.0,876110000.0,0.0015,-0.5732,0.8981999999999999,-0.0101,2.29%,2.6,7740000.0,86.77,0.44%,3493584.0,2026-08-14 22:04:43
NNWG,75920000000.0,3980000000.0,3970000000.0,0.0001,0.0,0.0449,6.1559,0.04%,0.4,4450000.0,19.1,-1.14%,2917679.0,2026-08-14 22:04:43
AAON,75480000000.0,212000000.0,209970000.0,0.0102,-0.0063,0.917,-0.0011,2.34%,3.22,1530000.0,355.83,-0.35%,704462.0,2026-08-14 22:04:43
BBSX,75110000000.0,1450000000.0,1440000000.0,0.0053,0.0273,0.9290999999999999,-0.019,1.55%,1.07,20820000.0,51.83,0.27%,16278105.0,2026-08-14 22:04:43
NNSC,75110000000.0,224610000.0,224370000.0,0.001,0.0,0.7674,-0.0077,3.40%,6.44,1180000.0,334.41,-1.02%,984508.0,2026-08-14 22:04:43
EEOG,74800000000.0,525500000.0,523280000.0,0.0024,-0.015700000000000002,0.9715,-0.0151,3.10%,4.65,3490000.0,142.61,0.85%,1928303.0,2026-08-14 22:04:43
CCI,74660000000.0,263700000.0,260290000.00000003,0.015,-0.054000000000000006,0.9207,-0.0040999999999999995,1.83%,2.76,1730000.0,282.56,1.64%,895827.0,2026-08-14 22:04:43
HHON,74150000000.0,316940000.0,316600000.0,0.0011,-0.076,0.7907,0.0054,2.66%,1.83,4590000.0,233.96,-0.01%,2686349.0,2026-08-14 22:04:43
DDLR,74060000000.0,370010000.0,369920000.0,0.0003,0.0,0.946,-0.005699999999999999,2.28%,2.84,2970000.0,200.15,1.30%,2369169.0,2026-08-14 22:04:43
MMFC,73770000000.0,1660000000.0,1660000000.0,0.0019,0.0,0.4949,0.029300000000000003,0.79%,5.9,2210000.0,44.46,1.23%,967228.0,2026-08-14 22:04:43
OORLY,73660000000.0,816170000.0,804740000.0,0.0052,-0.0259,0.8676,-0.02,3.11%,3.22,7780000.0,91.05,-1.65%,3397573.0,2026-08-14 22:04:43
HHLT,73640000000.0,225700000.0,220140000.0,0.0219,-0.0227,0.9576,-0.0288,2.07%,2.2,2080000.0,327.21,1.99%,1879304.0,2026-08-14 22:04:43
NNU,73570000000.0,3810000000.0,3630000000.0,0.2491,-0.0003,0.6001,-0.0101,4.05%,1.95,75370000.0,15.23,9.33%,156330851.0,2026-08-14 22:04:43
CCL,73300000000.0,797170000.0,795620000.0,0.002,-0.1745,0.8698999999999999,0.0042,2.23%,3.54,5020000.0,91.95,-1.05%,3179721.0,2026-08-14 22:04:43
KKMI,73080000000.0,2220000000.0,1940000000.0,0.1281,-0.0002,0.7042,0.0016,2.34%,4.58,9950000.0,32.82,2.31%,8661730.0,2026-08-14 22:04:43
EET,72480000000.0,3440000000.0,3030000000.0,0.1186,0.0,0.3072,0.0167,0.86%,2.81,9280000.0,21.05,1.40%,6941319.0,2026-08-14 22:04:43
DDB,72460000000.0,1880000000.0,1720000000.0,0.086,0.0,0.4561,0.011200000000000002,0.36%,2.48,2470000.0,38.56,0.47%,1194130.0,2026-08-14 22:04:43
LLITE,72050000000.0,88600000.0,75840000.0,0.025099999999999997,-0.0265,1.0269,-0.051100000000000007,11.28%,1.59,5380000.0,926.14,5.19%,4236682.0,2026-08-14 22:04:43
UURI,71820000000.0,62340000.0,61950000.0,0.0046,-0.08789999999999999,0.9323,0.019799999999999998,2.25%,2.82,494980.0,1153.83,2.97%,491411.0,2026-08-14 22:04:43
AAMX,71770000000.0,3060000000.0,3060000000.0,0.0,,0.0574,1.0772,0.16%,3.06,1620000.0,23.45,0.82%,3567569.0,2026-08-14 22:04:43
SSPG,71210000000.0,323550000.0,321070000.0,0.009899999999999999,-0.0017000000000000001,0.9451,0.004699999999999999,3.05%,5.05,1940000.0,219.58,-0.85%,976179.0,2026-08-14 22:04:43
WWBD,70270000000.0,2510000000.0,2400000000.0,0.045700000000000005,-0.09449999999999999,0.7293000000000001,0.0278,3.01%,3.21,22510000.0,27.99,0.86%,12494380.0,2026-08-14 22:04:43
TTGT,70160000000.0,454180000.0,453180000.0,0.0022,-0.0646,0.9085,0.0118,3.70%,3.55,4710000.0,154.48,-0.66%,3615274.0,2026-08-14 22:04:43
NNBIS,69870000000.0,238400000.0,202060000.0,0.19699999999999998,-0.016,0.6503,0.1606,29.79%,2.89,20860000.0,277.68,8.88%,28941687.0,2026-08-14 22:04:43
TTDG,69480000000.0,55270000.0,54580000.0,0.0126,-0.1305,0.9573999999999999,-0.0174,1.76%,2.36,406970.0,1256.9,0.85%,438473.0,2026-08-14 22:04:43
SSE,69140000000.0,566960000.0,559680000.0,0.0128,-0.3492,0.6729999999999999,-0.0044,2.19%,2.77,4430000.0,121.94,-1.12%,3359173.0,2026-08-14 22:04:43
MMPWR,68900000000.0,49140000.0,47400000.0,0.0355,-0.1035,0.9745999999999999,-0.021,4.48%,2.27,936490.0,1402.01,2.90%,440331.0,2026-08-14 22:04:43
PPCAR,68840000000.0,526360000.0,516500000.0,0.0187,-0.005699999999999999,0.728,-0.024700000000000003,2.36%,3.58,3410000.0,130.79,0.05%,1954981.0,2026-08-14 22:04:43
AAPD,68800000000.0,222690000.0,222560000.0,0.0006,-0.0199,0.9209,-0.0323,1.76%,3.04,1290000.0,308.97,1.13%,474474.0,2026-08-14 22:04:43
BB,68470000000.0,1650000000.0,1640000000.0,0.0044,0.0,0.6988,-0.008100000000000001,0.94%,1.39,11110000.0,41.6,1.69%,8342563.0,2026-08-14 22:04:43
AAEP,68379999999.99999,544360000.0,542640000.0,0.0032,-0.0031,0.828,0.0013,5.79%,6.34,4960000.0,125.6,0.18%,2359696.0,2026-08-14 22:04:43
BBE,67720000000.0,293350000.0,275830000.0,0.0635,-0.0323,0.8432,-0.0222,7.38%,1.42,14320000.0,229.94,-2.66%,12209897.0,2026-08-14 22:04:43
PPBR,66530000000.0,3720000000.0,3720000000.0,0.0002,0.0013,0.2048,-0.18760000000000002,1.10%,2.68,15280000.0,17.88,-0.06%,10868432.0,2026-08-14 22:04:43
AALL,66099999999.99999,254000000.0,251560000.0,0.0051,-0.1319,0.8758,0.0104,2.71%,3.77,1810000.0,261.41,0.36%,1544622.0,2026-08-14 22:04:43
RRACE,66069999999.99999,175920000.0,112260000.0,0.2952,0.0,0.4316,0.0225,2.98%,5.8,577520.0,414.85,0.62%,291182.0,2026-08-14 22:04:43
RRSG,65750000000.0,306000000.0,195490000.0,0.3616,0.017,0.5876,-0.0165,1.97%,2.41,1600000.0,214.71,-0.24%,1038545.0,2026-08-14 22:04:43
TTER,65470000000.0,156380000.0,155470000.0,0.005600000000000001,-0.0281,0.9832,-0.022400000000000003,5.16%,1.9,4220000.0,418.79,2.01%,1839883.0,2026-08-14 22:04:43
TTFC,64870000000.00001,1220000000.0,1220000000.0,0.0018,-0.0137,0.7676000000000001,-0.0255,2.27%,3.14,8830000.0,53.1,0.21%,6131161.0,2026-08-14 22:04:43
CCRH,64629999999.99999,665280000.0,662040000.0,0.0049,0.0013,0.8864,-0.0068000000000000005,2.15%,3.03,4710000.0,97.15,-0.56%,4332554.0,2026-08-14 22:04:43
IIMO,64450000000.0,483590000.0,148530000.0,0.6929000000000001,0.0,0.2661,-0.0446,13.44%,36.09,553180.0,133.28,0.70%,275180.0,2026-08-14 22:04:43
AAJG,64390000000.0,256300000.0,251300000.0,0.0195,-0.0076,0.8876000000000001,0.008199999999999999,2.48%,3.69,1690000.0,251.21,-0.90%,895778.0,2026-08-14 22:04:43
BBKR,64349999999.99999,992330000.0,990320000.0,0.0024,-0.3132,0.971,-0.0311,2.48%,2.84,8660000.0,64.82,2.18%,6692518.0,2026-08-14 22:04:43
TTRP,64019999999.99999,1040000000.0,999170000.0,0.0008,0.0,0.7383,-0.030699999999999998,2.20%,8.85,2490000.0,64.02,1.39%,1631622.0,2026-08-14 22:04:43
CCOHR,63750000000.0,195640000.0,186880000.0,0.044800000000000006,-0.0031,0.8488,-0.0016,4.84%,1.52,5950000.0,325.83,-0.43%,8733927.0,2026-08-14 22:04:43
TTEL,62600000000.0,289940000.0,289170000.0,0.0012,-0.1367,0.9706,0.0196,3.22%,3.65,2550000.0,216.23,0.69%,1977387.0,2026-08-14 22:04:43
FFIX,62440000000.0,35200000.0,34760000.0,0.0123,-0.1524,0.9389,0.0039000000000000003,2.00%,1.41,494870.0,1774.06,2.69%,376564.0,2026-08-14 22:04:43
GGWW,62300000000.0,47100000.0,44170000.0,0.0623,-0.0022,0.7615999999999999,-0.0155,2.41%,3.45,308330.0,1322.64,0.10%,209577.0,2026-08-14 22:04:43
MMET,62060000000.0,637750000.0,532820000.00000006,0.16149999999999998,-0.0002,0.7885,-0.0083,2.12%,2.97,3800000.0,97.66,0.19%,2171685.0,2026-08-14 22:04:43
KKEYS,61150000000.0,170760000.0,169540000.0,0.0079,-0.0334,0.9192,-0.0183,1.89%,2.07,1540000.0,357.82,1.12%,926782.0,2026-08-14 22:04:43
NNUE,61010000000.0,227000000.0,226340000.0,0.0062,-0.106,0.8070999999999999,0.0036,1.63%,2.41,1530000.0,268.91,-1.24%,1164406.0,2026-08-14 22:04:43
WWPM,60950000000.0,454160000.0,453450000.0,0.0016,0.0,0.6557999999999999,0.0297,0.93%,2.11,1990000.0,134.21,1.78%,1367126.0,2026-08-14 22:04:43
AAFL,60890000000.0,502260000.0,446690000.0,0.109,-0.0265,0.5838,-0.022799999999999997,2.76%,5.13,2410000.0,121.45,0.29%,1439333.0,2026-08-14 22:04:43
PPSA,60780000000.0,175620000.0,167300000.0,0.10279999999999999,-0.0,0.8267,0.0294,3.32%,5.34,1040000.0,325.93,-0.85%,519724.0,2026-08-14 22:04:43
CCIEN,60690000000.0,141600000.0,140120000.0,0.0102,-0.062400000000000004,0.975,-0.0191,2.65%,1.35,2750000.0,428.77,-3.17%,2519520.0,2026-08-14 22:04:43
DD,60480000000.0,880000000.0,878320000.0,0.0014000000000000002,0.0,0.8114,-0.0377,3.20%,4.2,6680000.0,68.77,0.34%,1951441.0,2026-08-14 22:04:43
NNKE,60420000000.0,1200000000.0,1180000000.0,0.2066,0.0001,0.6448999999999999,-0.018000000000000002,4.87%,2.44,23470000.0,40.73,-1.21%,23571394.0,2026-08-14 22:04:43
MMPLX,60300000000.0,1010000000.0,363360000.0,0.6416,0.0,0.19820000000000002,-0.0025,2.11%,4.8,1600000.0,59.48,1.12%,1189508.0,2026-08-14 22:04:43
NNOK,60240000000.0,5600000000.0,5600000000.0,0.0,,0.16620000000000001,-0.0414,0.65%,0.35,103580000.0,10.76,1.89%,68310497.0,2026-08-14 22:04:43
RRELX,60050000000.0,1750000000.0,1740000000.0,0.0,,0.0507,-0.0898,0.23%,1.44,2740000.0,34.43,-0.69%,2296202.0,2026-08-14 22:04:43
CCOR,59890000000.0,190830000.0,189890000.0,0.0049,0.0037,1.0036,0.0024,2.72%,3.15,1640000.0,313.82,1.23%,1524190.0,2026-08-14 22:04:43
OOKE,59880000000.0,630360000.0,629200000.0,0.0018,0.0,0.8331999999999999,0.0471,4.72%,7.88,3770000.0,94.99,2.54%,2479036.0,2026-08-14 22:04:43
GGRMN,59820000000.0,192910000.0,164830000.0,0.14529999999999998,-0.0019,0.5788,0.0032,2.19%,3.98,906300.0,310.2,-0.55%,491585.0,2026-08-14 22:04:43
OO,59370000000.0,946200000.0,944440000.0,0.0019,-0.0059,0.7733,-0.005699999999999999,4.79%,7.7,5880000.0,62.74,-0.33%,3645929.0,2026-08-14 22:04:43
