pv,bond_dirty_price,ls,lt,dp,type,du,id,iopv,ig,ed,change_vs_pc_percentage,ej,clo,el,v_,ex,nc,vl,cur,fn,trading_time,bl,sc,bv,dpc,iiv,sip,bond_clean_price,cc,ptd,b,issuer-name,c,sv,h,i,cn,l,m,n,o,p_,cr,p,bond_accrued_interest,change_vs_pc,r,s,cx,v,lf,bond_date,datetime,datetime_sg
0.005,,P,0.005,,stocks,,0,0.0,,,,,,0.0,,,YV4R,0.0,SGD,,20260709_091600,1,G,0.0,,,,,,20260703,,Duty Free Intl R1,0.0,0.0,0.0,ICT,,0.0,MAINBOARD,Duty Free Intl R1,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,companywarrants,,0,0.0,8.0,,,,,0.0,,,YXRW,0.0,SGD,,20260709_091600,100,,0.0,,,,,,,,Duty Free Intl W310714,0.0,0.0,0.0,PL,,0.0,MAINBOARD,Duty Free Intl W310714,0.0,X,,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.137,,P,0.137,,businesstrusts,,0,0.0,,,,,,0.0,,,LIW,0.0,USD,,20260709_091600,100,L,0.0,,,,,,,,Eagle HTrust USD,0.0,0.0,0.0,SUSP,,0.0,MAINBOARD,Eagle HTrust USD,0.0,X,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.28,,P,0.28,,reits,,0,0.0,,,,,,0.0,,,BWCU,0.0,SGD,,20260709_091600,100,L,0.0,,,,,,,,EC World Reit,0.0,0.0,0.0,SUSP,,0.0,MAINBOARD,EC World Reit,0.0,X,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.014,,P,0.014,,stocks,,0,0.0,,,,,,0.0,,,5CT,0.0,SGD,,20260709_091600,100,E,4.5,,,,,,20260707,0.014,EcoWise,0.0,799.6,0.0,,,0.0,CATALIST,EcoWise,0.0,,,0.0,,,,0.015,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.005,,P,0.005,,stocks,,0,0.0,,,,,,0.0,,,5HG,0.0,SGD,,20260709_091600,100,A,2994.0,,,,,,20260706,0.004,Edition,0.0,1.0,0.0,,,0.0,CATALIST,Edition,0.0,,,0.0,,,,0.005,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.043,,P,0.043,,stocks,,0,0.0,,,,,,0.0,,,8YY,0.0,SGD,,20260709_091600,100,M,5.0,,,,,,20260707,0.042,EFH Ltd,0.0,10.0,0.0,,,0.0,CATALIST,EFH Ltd,0.0,,,0.0,,,,0.043,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.032,,P,0.032,,stocks,,0,0.0,,,,,,0.0,,,42Z,0.0,SGD,,20260709_091600,100,K,40.0,,,,,,20260616,0.025,Eindec,0.0,139.0,0.0,,,0.0,CATALIST,Eindec,0.0,,,0.0,,,,0.049,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.315,,P,0.31,,reits,,0,0.0,,,,,,0.0,,,MXNU,598.4,GBP,,20260709_091600,100,L,653.1,,,,,,,0.305,EliteUKREIT GBP,-0.005,115.4,0.315,,,0.31,MAINBOARD,EliteUKREIT GBP,0.31,X,,-1.587,,,,0.310,0.0,185664.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.54,,P,0.54,,reits,,0,0.0,,,,,,0.0,,,MENU,597.4,SGD,,20260709_091600,100,L,79.0,,,,,,,0.535,EliteUKREIT SGD,0.0,171.8,0.54,,,0.535,MAINBOARD,EliteUKREIT SGD,0.54,X,,0.0,,,,0.540,0.0,321398.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.255,,P,0.255,,stocks,,0,0.0,,,,,,0.0,,,BIX,0.0,SGD,,20260709_091600,100,C,10.3,,,,,,20260708,0.250,Ellipsiz,0.0,50.8,0.0,,,0.0,MAINBOARD,Ellipsiz,0.0,,,0.0,,,,0.255,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.34,,S,0.34,,stocks,,0,0.0,,,,Developing,Yes,0.0,,PSE,EMI,10.0,SGD,,20260709_091600,100,C,140.2,,,TT,,,20260708,0.340,Emperador Inc.,0.0,15.8,0.34,,,0.34,MAINBOARD,Emperador Inc.,0.34,,,0.0,,,,0.410,0.0,3400.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.008,,P,0.008,,stocks,,0,0.0,,,,,,0.0,,,R14,4000.0,SGD,,20260709_091600,100,H,15992.0,,,,,,20260708,0.007,Eneco Energy,0.0,13195.6,0.008,,,0.008,MAINBOARD,Eneco Energy,0.008,,,0.0,,,,0.008,0.0,32000.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.12,,P,1.12,,stocks,,0,0.0,,,,,,0.0,,,S44,33.4,SGD,,20260709_091600,100,C,12.0,,,,,,20260708,1.110,EnGro,0.0,10.0,1.12,,,1.11,MAINBOARD,EnGro,1.12,,,0.0,,,,1.150,0.0,37208.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.285,,P,0.285,,stocks,,0,0.0,,,,,,0.0,,,BQD,110.1,SGD,,20260709_091600,100,C,30.0,,,,,,20260708,0.290,Envictus,0.0,38.3,0.31,,,0.285,MAINBOARD,Envictus,0.31,,,0.0,,,,0.310,0.0,33753.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.027,,P,0.027,,stocks,,0,0.0,,,,,,0.0,,,L23,0.0,SGD,,20260709_091600,100,K,30.0,,,,,,20260624,0.023,Enviro-Hub,0.0,94.0,0.0,,,0.0,MAINBOARD,Enviro-Hub,0.0,,,0.0,,,,0.026,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.06,,P,0.06,,stocks,,0,0.0,,,,,,0.0,,,5RC,0.0,SGD,,20260709_091600,100,F,80.0,,,,,,20260617,0.045,ES,0.0,0.5,0.0,,,0.0,CATALIST,ES,0.0,,,0.0,,,,0.058,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.33,,P,2.31,,reits,,0,0.0,,,,,,0.0,,,9A4U,573.8,SGD,,20260709_091600,100,L,104.5,,,,,,,2.300,ESR REIT,-0.02,21.7,2.34,,,2.3,MAINBOARD,ESR REIT,2.33,X,,-0.858,,,,2.310,0.0,1327764.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.018,,P,0.017,,stocks,,0,0.0,,,,,,0.0,,,1C0,700.2,SGD,,20260709_091600,100,L,2.0,,,,,,20260708,0.016,ETC Singapore,-0.001,654.8,0.018,,,0.016,CATALIST,ETC Singapore,0.017,,,-5.556,,,,0.017,0.0,11218.1,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.04,,P,0.042,,stocks,,0,0.0,,,,,,0.0,,,5G1,315.4,SGD,,20260709_091600,100,G,13.6,,,,,,20260708,0.040,EuroSports Gbl,0.002,70.0,0.042,,,0.04,CATALIST,EuroSports Gbl,0.04,,,5.0,,,,0.042,0.0,13116.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.78,,P,0.795,,stocks,,0,0.0,,,,,,0.0,,,ZKX,660.7,SGD,,20260709_091600,100,F,74.0,,,,,,20260708,0.795,Ever Glory,0.015,20.0,0.81,,,0.78,MAINBOARD,Ever Glory,0.785,,,1.923,,,,0.800,0.0,524353.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.12,,P,0.12,,stocks,,0,0.0,,,,,,0.0,,,1H2,0.0,SGD,,20260709_091600,100,L,19.6,,,,,,20260512,0.096,EVO,0.0,0.0,0.0,,,0.0,CATALIST,EVO,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.011,,P,0.011,,stocks,,0,0.0,,,,,,0.0,,,5DN,0.0,SGD,,20260709_091600,100,B,0.0,,,,,,20170315,,Ezra,0.0,0.0,0.0,SUSP,,0.0,MAINBOARD,Ezra,0.0,,,0.0,,,,,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.42,,P,1.43,,stocks,,0,0.0,,,,,,0.0,,,F99,105.1,SGD,,20260709_091600,100,C,1.7,,,,,,20260708,1.430,F & N,0.01,111.8,1.43,,,1.41,MAINBOARD,F & N,1.42,,,0.704,,,,1.440,0.0,149367.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.11,,P,0.11,,stocks,,0,0.0,,,,,,0.0,,,5TJ,0.0,SGD,,20260709_091600,100,C,0.1,,,,,,20260706,0.110,Far East,0.0,0.3,0.0,,,0.0,CATALIST,Far East,0.0,,,0.0,,,,0.118,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.57,,P,0.57,,businesstrusts,,0,0.0,,,,,,0.0,,,Q5T,418.2,SGD,,20260709_091600,100,L,123.0,,,,,,,0.570,Far East HTrust,0.0,353.9,0.575,,,0.57,MAINBOARD,Far East HTrust,0.57,X,,0.0,,,,0.575,0.0,238639.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.12,,P,1.11,,stocks,,0,0.0,,,,,,0.0,,,O10,34.7,SGD,,20260709_091600,100,L,15.5,,,,,,20260708,1.110,Far East Orchard,-0.01,34.9,1.13,,,1.11,MAINBOARD,Far East Orchard,1.13,,,-0.893,,,,1.120,0.0,38887.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.2,,P,0.2,,stocks,,0,0.0,,,,,,0.0,,,BDU,0.0,SGD,,20260709_091600,100,B,52.2,,,,,,20260708,0.196,Federal Int,0.0,10.0,0.0,,,0.0,MAINBOARD,Federal Int,0.0,,,0.0,,,,0.240,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.03,,P,0.03,,stocks,,0,0.0,,,,,,0.0,,,5F4,0.0,SGD,,20260709_091600,100,F,40.0,,,,,,20260707,0.026,Figtree,0.0,40.0,0.0,,,0.0,CATALIST,Figtree,0.0,,,0.0,,,,0.030,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.225,,P,0.23,,reits,,0,0.0,,,,,,0.0,,,AW9U,1388.8,SGD,,20260709_091600,100,L,1054.3,,,,,,,0.225,First Reit,0.005,7028.8,0.23,,,0.225,MAINBOARD,First Reit,0.225,X,,2.222,,,,0.230,0.0,313386.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
3.27,,P,3.28,,stocks,,0,0.0,,,,,,0.0,,,EB5,1320.0,SGD,,20260709_091600,100,G,0.1,,,,,,20260708,3.270,First Resources,0.01,20.9,3.34,,,3.22,MAINBOARD,First Resources,3.26,,,0.306,,,,3.280,0.0,4325957.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.02,,P,1.02,,stocks,,0,0.0,,,,,,0.0,,,ADN,0.1,SGD,,20260709_091600,100,L,4.9,,,,,,20260706,1.000,First Sponsor,0.0,0.2,1.02,,,1.02,MAINBOARD,First Sponsor,1.02,,,0.0,,,,1.020,0.0,102.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.005,,P,0.005,,companywarrants,,0,0.0,8.0,,,,,0.0,,,RAYW,0.0,SGD,,20260709_091600,100,,34.3,,,,,,,0.003,First Sponsor W290321,0.0,0.0,0.0,,,0.0,MAINBOARD,First Sponsor W290321,0.0,X,,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.09,109.0,P,1.09,,retailbonds,,0,0.0,2.0,,,,,0.0,,,91DB,0.0,SGD,,20260709_003002,100,,3.0,,,,108.92,,,1.000,FirstSponsor4.85%PCCS#,0.0,1.0,0.0,,,0.0,MAINBOARD,FirstSponsor4.85%PCCS#,0.0,X,,0.0,0.08,,,1.090,0.0,0.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.008,,P,0.008,,stocks,,0,0.0,,,,,,0.0,,,F10,0.0,SGD,,20260709_091600,100,G,1088.1,,,,,,20260707,0.007,FJ Benjamin,0.0,1689.3,0.0,,,0.0,CATALIST,FJ Benjamin,0.0,,,0.0,,,,0.008,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.52,,P,2.54,,stocks,,0,0.0,,,,,,0.0,,,F03,714.2,SGD,,20260709_091600,100,C,21.8,,,,,,20260708,2.530,Food Empire,0.02,10.6,2.55,,,2.49,MAINBOARD,Food Empire,2.52,,,0.794,,,,2.540,0.0,1805494.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.181,,P,0.181,,stocks,,0,0.0,,,,,,0.0,,,KYB,0.0,SGD,,20260709_091600,100,K,4.7,,,,,,20260630,0.160,FoodInnovators,0.0,31.8,0.0,,,0.0,CATALIST,FoodInnovators,0.0,,,0.0,,,,0.200,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.24,,P,0.23,,stocks,,0,0.0,,,,,,0.0,,,OAJ,91.2,SGD,,20260709_091600,100,B,47.6,,,,,,20260708,0.230,FortressMinerals,-0.01,5.0,0.24,,,0.23,CATALIST,FortressMinerals,0.24,,,-4.167,,,CD,0.235,0.0,21608.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.7,,P,0.72,,stocks,,0,0.0,,,,,,0.0,,,FHH,13151.7,SGD,,20260709_091600,100,Q,899.7,,,,,,20260708,0.715,FoundationHealth,0.02,42.3,0.745,,,0.705,MAINBOARD,FoundationHealth,0.71,,,2.857,,,,0.720,0.0,9539423.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.031,103.2,P,1.032,,retailbonds,,0,0.0,2.0,,,,,0.0,,,EHZB,25.0,SGD,,20260709_082414,1000,,15.0,,,,101.736,,,1.032,FPTrea 4.49%270916XB#,0.001,10.0,1.032,,,1.032,MAINBOARD,FPTrea 4.49%270916XB#,1.032,X,,0.097,1.464,,,1.035,0.0,25800.0,0.0,1783526400000.0,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.23,,P,2.24,,reits,,0,0.0,,,,,,0.0,,,J69U,8024.5,SGD,,20260709_091600,100,L,611.3,,,,,,,2.230,Frasers Cpt Tr,0.01,226.7,2.24,,,2.21,MAINBOARD,Frasers Cpt Tr,2.24,X,,0.448,,,,2.240,0.0,17868106.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.97,,P,0.97,,reits,,0,0.0,,,,,,0.0,,,BUOU,7352.0,SGD,,20260709_091600,100,L,438.9,,,,,,,0.965,Frasers L&C Tr,0.0,557.7,0.97,,,0.96,MAINBOARD,Frasers L&C Tr,0.97,X,,0.0,,,,0.970,0.0,7099994.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.07,,P,1.08,,stocks,,0,0.0,,,,,,0.0,,,TQ5,325.3,SGD,,20260709_091600,100,L,3.1,,,,,,20260708,1.070,Frasers Property,0.01,22.1,1.08,,,1.06,MAINBOARD,Frasers Property,1.07,,,0.935,,,,1.080,0.0,347934.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.71,,P,2.79,,stocks,,0,0.0,,,,,,0.0,,,E28,4941.1,SGD,,20260709_091600,100,M,47.5,,,,,,20260708,2.780,Frencken,0.08,35.1,2.86,,,2.73,MAINBOARD,Frencken,2.76,,,2.952,,,,2.790,0.0,13762014.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.038,,P,0.038,,businesstrusts,,0,0.0,,,,,,0.0,,,D8DU,0.0,SGD,,20260709_091600,100,H,53.0,,,,,,,0.038,FSL Trust,0.0,97.8,0.0,,,0.0,MAINBOARD,FSL Trust,0.0,X,,0.0,,,,0.040,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.095,,P,0.098,,stocks,,0,0.0,,,,,,0.0,,,F13,58.2,SGD,,20260709_091600,100,C,38.8,,,,,,20260708,0.095,Fu Yu,0.003,14.0,0.098,,,0.095,MAINBOARD,Fu Yu,0.095,,,3.158,,,,0.098,0.0,5550.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.67,,P,0.67,,stocks,,0,0.0,,,,,,0.0,,,508,0.0,SGD,,20260709_091600,100,C,0.2,,,,,,20260626,0.620,Fuji Offset,0.0,0.2,0.0,,,0.0,CATALIST,Fuji Offset,0.0,,,0.0,,,,0.695,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.96,,P,0.995,,stocks,,0,0.0,,,,,,0.0,,,AWK,27.1,SGD,,20260709_091600,100,C,5.0,,,,,,20260708,0.900,Fuxing China,0.035,7.4,0.995,,,0.95,MAINBOARD,Fuxing China,0.955,,,3.646,,,,0.980,0.0,26354.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.048,,P,0.048,,stocks,,0,0.0,,,,,,0.0,,,QS9,209.4,SGD,,20260709_091600,100,K,305.9,,,,,,20260708,0.048,G Invacom,0.0,297.6,0.05,,,0.048,MAINBOARD,G Invacom,0.049,,,0.0,,,,0.050,0.0,10260.5,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.053,,P,0.053,0.0,dlcertificates,0.0,0,0.0,25.0,2027-08-27,,,,0.0,,,WIAW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Galaxy 5xLongSG270827,0.0,0.0,0.0,,,0.0,MAINBOARD,Galaxy 5xLongSG270827,0.0,,,0.0,,,,,0.059,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.054,,P,0.052,0.0,dlcertificates,0.0,0,0.0,25.0,2027-06-30,,,,0.0,,,YCQW,500.2,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Galaxy 5xLongUB270630,-0.005,0.0,0.052,,,0.052,MAINBOARD,Galaxy 5xLongUB270630,0.052,,,-8.772,,,,,0.057,26010.4,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.935,,P,1.935,0.0,dlcertificates,0.0,0,0.0,26.0,2028-02-02,,,,0.0,,,OVYW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Galaxy 5xShortSG280202,0.0,0.0,0.0,,,0.0,MAINBOARD,Galaxy 5xShortSG280202,0.0,,,0.0,,,,,2.141,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.62,,P,0.46,0.0,dlcertificates,0.0,0,0.0,26.0,2027-08-31,,,,0.0,,,VLUW,100.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Galaxy 5xShortUB270831,0.043,0.0,0.465,,,0.46,MAINBOARD,Galaxy 5xShortUB270831,0.465,,,10.312,,,,,0.417,46250.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.061,,P,0.061,,stocks,,0,0.0,,,,,,0.0,,,5IG,0.0,SGD,,20260709_091600,100,D,131.5,,,,,,20260703,0.058,Gallant Venture,0.0,140.0,0.0,,,0.0,MAINBOARD,Gallant Venture,0.0,,,0.0,,,,0.061,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.6,,P,0.6,0.0,dlcertificates,0.0,0,0.0,25.0,2027-09-14,,,,0.0,,,GODW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Ganfeng 3xLongSG270914,0.0,0.0,0.0,,,0.0,MAINBOARD,Ganfeng 3xLongSG270914,0.0,,,0.0,,,,,0.564,0.0,3.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.019,,P,0.019,0.0,dlcertificates,0.0,0,0.0,25.0,2028-03-16,,,,0.0,,,NUMW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Ganfeng 5xLongSG280316,0.0,0.0,0.0,,,0.0,MAINBOARD,Ganfeng 5xLongSG280316,0.0,,,0.0,,,,,0.018,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.019,,P,0.018,0.0,dlcertificates,0.0,0,0.0,25.0,2027-08-31,,,,0.0,,,LLXW,42.7,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Ganfeng 5xLongUB270831,-0.001,0.0,0.021,,,0.016,MAINBOARD,Ganfeng 5xLongUB270831,0.02,,,-5.263,,,,,0.019,764.7,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.005,,P,0.005,,stocks,,0,0.0,,,,,,0.0,,,41T,0.0,SGD,,20260709_091600,100,B,7350.0,,,,,,20260706,0.004,GCCP,0.0,3189.9,0.0,,,0.0,CATALIST,GCCP,0.0,,,0.0,,,,0.005,0.0,0.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.0,,P,0.0,,adrs,,0,0.0,13.0,,,,,0.0,,,BYS,0.0,USD,,20260708_230043,50000,C,0.0,,,,,,,,GDR UPL US$,0.0,0.0,0.0,,,0.0,MAINBOARD,GDR UPL US$,0.0,X,,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.054,,P,0.053,,stocks,,0,0.0,,,,,,0.0,,,5VP,240.0,SGD,,20260709_091600,100,C,250.0,,,,,,20260707,0.053,GDS Global,-0.001,314.1,0.053,,,0.053,CATALIST,GDS Global,0.053,,,-1.852,,,,0.055,0.0,12720.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.21,,P,0.154,0.0,dlcertificates,0.0,0,0.0,25.0,2027-09-07,,,,0.0,,,EONW,197.6,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xLongSG270907,-0.052,7.0,0.154,,,0.154,MAINBOARD,Geely 5xLongSG270907,0.154,,,-25.243,,,,0.360,0.206,30430.4,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.185,,P,0.154,0.0,dlcertificates,0.0,0,0.0,25.0,2027-06-30,,,,0.0,,,WMWW,791.8,SGD,,20260709_091600,100,,0.2,0.0,,@,,,,0.150,Geely 5xLongUB270630,-0.039,0.2,0.185,,,0.138,MAINBOARD,Geely 5xLongUB270630,0.178,,,-20.207,,0.158,,0.166,0.193,139843.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.015,,P,0.015,0.0,dlcertificates,0.0,0,0.0,26.0,2026-09-08,,,,0.0,,,MMWW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xShortSG260908,0.0,0.0,0.0,,,0.0,MAINBOARD,Geely 5xShortSG260908,0.0,,,0.0,,,,,0.004,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.08,,P,0.08,0.0,dlcertificates,0.0,0,0.0,26.0,2027-08-27,,,,0.0,,,YSHW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xShortSG270827,0.0,0.0,0.0,,,0.0,MAINBOARD,Geely 5xShortSG270827,0.0,,,0.0,,,,,0.076,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
2.04,,P,1.36,0.0,dlcertificates,0.0,0,0.0,26.0,2028-04-13,,,,0.0,,,XFAW,6.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xShortSG280413,0.34,0.0,1.36,,,1.285,MAINBOARD,Geely 5xShortSG280413,1.285,,,33.333,,,,,1.02,7935.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.022,,P,0.025,0.0,dlcertificates,0.0,0,0.0,26.0,2027-06-30,,,,0.0,,,UDYW,2500.2,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xShortUB270630,0.004,0.0,0.026,,,0.023,MAINBOARD,Geely 5xShortUB270630,0.024,,,19.048,,,,,0.021,61754.9,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.47,,P,0.555,0.0,dlcertificates,0.0,0,0.0,26.0,2028-07-31,,,,0.0,,,SIMW,702.2,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Geely 5xShortUB280731,0.105,0.0,0.59,,,0.485,MAINBOARD,Geely 5xShortUB280731,0.5,,,23.333,,,,,0.45,378243.5,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
1.55,,P,1.5,,adrs,,0,0.0,13.0,,,,,0.0,,,HGMD,32.6,SGD,,20260709_090000,100,C,1.0,,,,,,,1.480,Geely Auto HK SDR 2to1,-0.05,24.0,1.55,,,1.48,GLOBAL_QUOTE,Geely Auto HK SDR 2to1,1.55,X,,-3.226,,,,1.600,0.0,48921.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.013,,P,0.013,,structuredwarrants,,0,0.0,16.0,2026-10-05,,,,28.5,,,HJLW,0.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,Geely MB eCW261005,0.0,0.0,0.0,,,0.0,MAINBOARD,Geely MB eCW261005,0.0,,8:1,0.0,,,,,0.0,0.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.046,,P,0.033,,structuredwarrants,,0,0.0,16.0,2026-11-03,,,,22.0,,,IMOW,6500.6,SGD,,20260709_091600,100,,0.0,,,@,,,,,Geely MB eCW261103,-0.013,0.0,0.04,,,0.031,MAINBOARD,Geely MB eCW261103,0.04,,5:1,-28.261,,,,,0.0,225619.8,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.044,,P,0.063,,structuredwarrants,,0,0.0,17.0,2026-10-05,,,,20.0,,,93ZW,300.0,SGD,,20260709_091600,100,,0.0,,,@,,,,,Geely MB ePW261005,0.019,0.0,0.063,,,0.054,MAINBOARD,Geely MB ePW261005,0.054,,8:1,43.182,,,,,0.0,17350.0,0.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.066,,P,0.067,0.0,dlcertificates,0.0,0,0.0,25.0,2026-12-17,,,,0.0,,,PFTW,6.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Genting 5xLongSG261217,0.004,0.0,0.067,,,0.067,MAINBOARD,Genting 5xLongSG261217,0.067,,,6.349,,,,,0.063,402.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.104,,P,0.104,0.0,dlcertificates,0.0,0,0.0,25.0,2027-06-30,,,,0.0,,,ZCAW,0.0,SGD,,20260709_091600,100,,0.0,0.0,,@,,,,,Genting 5xLongUB270630,0.0,0.0,0.0,,,0.0,MAINBOARD,Genting 5xLongUB270630,0.0,,,0.0,,,,,0.1,0.0,5.0,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.61,,P,0.615,,stocks,,0,0.0,,,,,,0.0,,,G13,33537.1,SGD,,20260709_091600,100,I,1509.6,,,,,,20260708,0.615,Genting Sing,0.005,15417.3,0.62,,,0.61,MAINBOARD,Genting Sing,0.61,,,0.82,,,,0.620,0.0,20630495.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.52,,P,0.55,,stocks,,0,0.0,,,,,,0.0,,,RE4,36117.2,SGD,,20260709_091600,100,B,3203.5,,,,,,20260708,0.545,Geo Energy Res,0.03,1501.1,0.55,,,0.515,MAINBOARD,Geo Energy Res,0.525,,,5.769,,,,0.550,0.0,19398388.0,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
0.078,,P,0.076,,stocks,,0,0.0,,,,,,0.0,,,XJB,0.4,SGD,,20260709_091600,100,J,61.4,,,,,,20260708,0.071,GHY Culture,-0.002,1.1,0.076,,,0.076,MAINBOARD,GHY Culture,0.076,,,-2.564,,,,0.076,0.0,30.4,,,2026-07-09 12:19:08,2026-07-09 20:19:08+0800
